sales_fact_dec_1998.product_id,sales_fact_dec_1998.time_id,sales_fact_dec_1998.customer_id,sales_fact_dec_1998.promotion_id,sales_fact_dec_1998.store_id,sales_fact_dec_1998.store_sales,sales_fact_dec_1998.store_cost,sales_fact_dec_1998.unit_sales
1212,931,4001,304,4,1.59,0.795,3
376,931,4001,304,4,6.81,2.5878,3
913,931,4001,304,4,5.34,2.5632,3
1499,931,9398,304,4,4.17,1.5429,3
370,931,9398,304,4,3.68,1.5824,4
160,931,9398,304,4,8.52,3.4932,4
376,931,9398,304,4,9.08,3.632,4
1285,931,9398,304,4,5.61,2.3001,3
530,931,9398,304,4,11.28,3.6096,3
93,931,9398,304,4,1.92,0.864,2
569,931,5654,304,4,12.64,3.9184,4
1118,931,5654,304,4,8.79,2.637,3
1029,931,5654,304,4,3.36,1.2096,2
153,931,5654,304,4,8.16,3.9984,3
1535,931,3584,304,4,11.68,5.4896,4
925,931,3584,304,4,2.28,0.7752,3
1166,931,4807,304,4,4.42,1.3702,2
1276,931,4807,304,4,4.29,1.8876,3
1359,931,4807,304,4,2.48,1.0664,2
1109,931,4807,304,4,1.65,0.792,3
1332,931,4003,304,4,2.76,1.1868,4
777,931,4003,304,4,14.88,4.6128,4
1299,931,4003,304,4,11.04,3.7536,4
1082,931,1845,304,4,7.64,2.674,4
1525,931,1845,304,4,11.79,4.4802,3
610,931,1845,304,4,6.81,2.2473,3
240,931,1845,304,4,1.72,0.7396,2
810,931,8405,304,4,1.71,0.5301,3
1199,931,8405,304,4,7.68,2.5344,3
1176,931,8405,304,4,3.42,1.197,2
101,931,8405,304,4,2.16,0.8424,3
211,931,8405,304,4,8.16,2.7744,3
294,931,8405,304,4,3.96,1.188,3
44,931,8405,304,4,5.86,1.9338,2
793,931,8405,304,4,5.7,2.394,2
114,931,5294,304,4,3.68,1.3248,4
557,931,5294,304,4,5.44,2.448,4
786,931,5294,304,4,1.94,0.679,2
830,931,5294,304,4,4.9,1.764,2
1113,931,5294,304,4,1.34,0.5226,2
264,931,5294,304,4,5.56,2.3352,2
1140,931,2446,304,4,7.68,2.9184,3
597,931,2446,304,4,8.4,3.948,3
254,931,2446,304,4,2.24,0.9408,4
870,931,2446,304,4,5.91,2.2458,3
580,931,2446,304,4,7.23,2.9643,3
304,931,2446,304,4,7.56,3.7044,4
704,931,9398,304,4,6.52,2.6732,4
734,931,9398,304,4,1.89,0.8316,3
505,931,8405,304,4,6.68,2.8056,4
189,931,8405,304,4,6.9,2.691,2
384,931,286,304,4,1.62,0.7614,3
867,931,286,304,4,7.52,3.384,4
977,931,286,304,4,2.28,1.0032,3
1060,931,286,304,4,5.74,2.5256,2
811,931,286,304,4,8.91,4.1877,3
21,931,2646,304,4,9.32,4.2872,4
797,931,2646,304,4,4.38,1.971,2
441,931,2646,304,4,1.71,0.5301,3
364,931,2646,304,4,6.6,2.904,3
181,931,2646,304,4,3.72,1.3764,4
730,931,2646,304,4,5.16,2.1672,3
641,931,2646,304,4,7.96,3.8208,2
1323,931,2646,304,4,5.88,2.352,2
1373,931,5872,304,4,10.8,3.996,3
270,931,5872,304,4,8.96,3.2256,4
48,931,5872,304,4,3.76,1.5792,2
1130,931,5872,304,4,4.65,1.581,3
611,931,6111,304,4,3.28,1.5088,4
1387,931,6111,304,4,10.47,5.1303,3
617,931,6111,304,4,3.48,1.566,3
135,931,1845,304,4,7.78,3.4232,2
844,931,1845,304,4,13.24,6.4876,4
688,931,1845,304,4,9.48,3.318,4
12,931,1845,304,4,6.16,2.9568,4
68,931,1845,304,4,10.68,4.3788,3
1044,931,1845,304,4,3.81,1.7526,3
89,931,1845,304,4,6.36,2.0352,4
1497,931,510,304,4,9.87,3.6519,3
700,931,510,304,4,8.04,3.9396,3
704,931,510,304,4,4.89,1.7604,3
1520,931,510,304,4,4.62,1.617,2
218,931,510,304,4,10.32,3.612,3
594,931,510,304,4,1.74,0.8004,3
76,931,4355,304,4,3.38,1.014,2
265,931,4355,304,4,10.83,5.3067,3
841,931,4355,304,4,5.55,2.664,3
1084,931,4355,304,4,4.11,1.9728,3
329,939,838,0,4,6.96,2.2272,4
266,939,838,0,4,6.48,2.592,4
1281,939,838,0,4,5.54,2.77,2
938,939,838,0,4,4.83,2.1735,3
1554,939,838,0,4,10.16,4.3688,4
636,939,497,0,4,7.92,3.96,3
147,939,497,0,4,1.28,0.4096,2
469,939,497,0,4,5.16,2.1156,4
646,939,497,0,4,2.56,0.7936,2
530,939,497,0,4,15.04,7.0688,4
879,939,497,0,4,4.44,2.22,4
1389,939,497,0,4,7.89,3.0771,3
1418,939,497,0,4,4.83,1.6422,3
297,939,9901,0,4,2.7,1.161,3
20,939,9901,0,4,11.12,3.5584,4
436,939,9901,0,4,4.59,2.2032,3
746,939,9901,0,4,7.96,3.98,2
1226,939,4437,0,4,11.84,3.552,4
323,939,4437,0,4,14,6.72,4
1059,939,4437,0,4,9.12,4.2864,4
1536,939,3025,0,4,3.99,1.3965,3
1365,939,3025,0,4,1.59,0.5088,3
1049,939,3025,0,4,7.86,3.144,2
440,939,3025,0,4,2.01,0.9849,3
710,939,3025,0,4,2.38,1.071,2
1026,939,3714,0,4,6.39,3.1311,3
1336,939,3714,0,4,6.78,2.6442,2
406,939,3714,0,4,4.92,1.722,3
810,939,3714,0,4,1.71,0.7353,3
854,939,7110,0,4,6.4,2.112,4
617,939,7110,0,4,3.48,1.7052,3
734,939,8973,0,4,1.89,0.6804,3
151,939,8973,0,4,5.82,2.7354,2
755,939,8973,0,4,8.94,4.3806,3
917,939,8973,0,4,2.24,0.8288,2
1526,939,2646,0,4,4.95,1.9305,3
1304,939,2646,0,4,2.01,0.9648,3
827,939,2646,0,4,3.8,1.406,4
285,939,2646,0,4,5.58,1.8414,3
355,939,2646,0,4,1.62,0.567,2
971,939,2646,0,4,8.55,3.249,3
994,939,6151,0,4,1.58,0.7268,2
1343,939,6151,0,4,8.61,4.2189,3
392,939,6151,0,4,5.2,2.028,4
835,939,6151,0,4,10.47,3.5598,3
1064,939,6151,0,4,1.62,0.5994,3
1108,939,6151,0,4,4.92,1.968,3
558,939,3909,0,4,3.2,1.28,4
1480,939,3909,0,4,2.88,1.3248,2
1418,939,3909,0,4,4.83,1.5456,3
875,939,3909,0,4,10.32,4.644,3
531,939,3909,0,4,1.2,0.528,2
1147,939,3909,0,4,4.26,2.13,3
858,939,3909,0,4,4.44,1.8204,2
43,939,6111,0,4,5.01,2.4048,3
325,939,6111,0,4,7.55,3.624,5
1035,939,6111,0,4,4.44,1.5096,4
465,939,6111,0,4,11.8,5.428,4
1444,939,6111,0,4,7.04,3.168,4
356,939,6111,0,4,7.08,3.1152,3
1332,939,6111,0,4,2.76,0.828,4
1521,939,6111,0,4,2.8,1.204,4
506,939,4202,0,4,14.72,6.624,4
882,939,4202,0,4,4.98,2.3904,2
1311,939,4202,0,4,6.44,2.7048,2
755,939,4202,0,4,8.94,3.3972,3
1278,939,4202,0,4,11.28,3.948,4
855,939,4202,0,4,7.23,3.1089,3
978,939,4202,0,4,4.8,1.584,3
420,939,2646,0,4,9.08,4.1768,4
1528,939,2646,0,4,4.88,1.708,2
1325,939,1038,0,4,2.86,1.0868,2
1102,939,1038,0,4,5.7,1.71,3
626,939,1038,0,4,3.87,1.7028,3
83,939,1038,0,4,11.64,5.7036,3
154,939,1038,0,4,5.88,2.058,3
630,939,1295,0,4,11.2,3.472,4
1312,939,1295,0,4,6.12,2.6928,4
409,939,1295,0,4,11.73,5.0439,3
1146,939,1295,0,4,10.28,5.0372,4
796,939,7787,0,4,2.64,0.9504,2
813,939,7787,0,4,2.9,1.131,2
763,939,7787,0,4,7.65,2.9835,3
439,939,7787,0,4,7,3.36,2
1454,939,7787,0,4,13.56,4.4748,4
1525,939,7787,0,4,11.79,4.716,3
583,939,7787,0,4,6.44,2.4472,4
1438,939,7787,0,4,4.11,1.5207,3
223,939,497,0,4,9.57,3.5409,3
545,939,497,0,4,4.35,2.1315,3
722,939,497,0,4,8.49,3.0564,3
606,939,497,0,4,10.6,3.604,4
163,939,1726,0,4,4.76,1.904,2
312,939,1726,0,4,6.39,2.0448,3
762,939,2175,0,4,14.8,5.18,4
470,939,1056,0,4,5.8,1.74,2
193,939,1056,0,4,14.72,5.888,4
609,939,1056,0,4,7.77,2.7195,3
919,939,1056,0,4,3.08,0.9856,2
1302,939,4807,0,4,5.55,2.0535,3
813,939,4807,0,4,5.8,2.204,4
1135,939,4807,0,4,7.84,3.2144,4
1312,939,4807,0,4,3.06,1.53,2
802,939,6151,0,4,8.97,2.8704,3
753,939,6151,0,4,5.67,2.1546,3
902,939,6151,0,4,1.94,0.8536,2
453,939,6151,0,4,8.76,3.6792,3
243,939,6151,0,4,8.44,3.4604,4
190,939,6910,0,4,11.22,4.0392,3
1006,939,6910,0,4,8.56,3.5952,4
117,939,6910,0,4,11,3.74,4
494,939,6910,0,4,3.86,1.2738,2
1116,939,4202,0,4,5.06,1.8722,2
201,939,4202,0,4,4.5,1.665,2
244,939,4202,0,4,10.8,5.292,4
527,939,4202,0,4,7.14,2.9988,3
886,939,7787,0,4,15.55,5.598,5
864,939,7787,0,4,4.89,2.2494,3
1346,939,7787,0,4,7.05,3.384,3
1169,939,1845,0,4,5.96,2.3244,2
15,939,1845,0,4,9.16,4.0304,4
1190,939,1845,0,4,3.9,1.95,3
241,939,8846,0,4,5.82,2.037,2
924,939,8846,0,4,8.1,3.24,3
1413,939,3366,0,4,10.14,3.549,3
577,939,3366,0,4,10.48,4.9256,4
1459,939,3366,0,4,4.29,1.716,3
1515,939,3366,0,4,2.2,0.858,2
1353,939,7946,0,4,6.72,3.024,3
1103,939,7946,0,4,4.6,2.208,4
294,939,7946,0,4,3.96,1.2276,3
750,939,7946,0,4,5.85,2.7495,3
527,939,7946,0,4,7.14,3.0702,3
51,939,7946,0,4,4.41,1.9845,3
1066,939,7946,0,4,8.67,2.9478,3
1076,939,1812,0,4,12.96,4.536,4
1519,939,1812,0,4,2.43,0.9477,3
190,939,1812,0,4,7.48,3.6652,2
234,939,1812,0,4,8.1,3.564,3
487,939,8846,0,4,5.2,1.612,2
1290,939,8846,0,4,6.42,3.0174,2
1267,939,8846,0,4,3.2,0.96,2
191,939,8846,0,4,8.61,3.3579,3
1446,939,8846,0,4,3.78,1.2852,3
1529,939,8846,0,4,6.54,1.962,2
1279,939,8846,0,4,8.88,2.9304,3
470,939,8846,0,4,5.8,2.436,2
108,939,5294,0,4,6.57,2.3652,3
138,939,5294,0,4,10.8,4.86,4
780,939,5294,0,4,5.68,1.988,2
824,939,5294,0,4,6.33,2.0256,3
1107,939,5294,0,4,8.1,2.835,3
258,939,5294,0,4,3.44,1.5136,2
817,939,3174,0,4,5.04,1.6632,3
688,939,3174,0,4,9.48,2.9388,4
345,939,3174,0,4,6.33,1.9623,3
961,939,3174,0,4,3.93,1.4541,3
671,939,3174,0,4,11.72,5.7428,4
395,939,3174,0,4,8.88,4.2624,4
811,939,3174,0,4,5.94,2.8512,2
434,939,9456,0,4,2.84,1.3064,2
278,939,9456,0,4,10.08,3.9312,3
954,939,6910,0,4,5.22,2.1924,3
1104,939,6910,0,4,7.35,2.7195,3
655,939,6910,0,4,9.24,3.8808,4
445,939,6910,0,4,13.84,6.6432,4
661,939,6910,0,4,9.36,3.744,4
12,939,6910,0,4,4.62,1.5708,3
1091,939,7746,0,4,14.24,6.9776,4
669,939,7746,0,4,5.4,1.89,3
791,939,7746,0,4,4.3,1.763,2
9,939,7746,0,4,4.84,1.6456,2
192,939,7110,0,4,4.56,1.368,3
248,939,7110,0,4,2.58,1.0578,3
1224,939,7110,0,4,3.72,1.5996,3
269,939,7110,0,4,8.52,2.6412,3
432,939,7110,0,4,7.05,2.82,3
748,939,2986,0,4,6.6,2.838,3
1364,939,2986,0,4,4.8,2.208,3
661,939,2986,0,4,9.36,3.9312,4
798,939,2986,0,4,8.13,3.0894,3
1314,939,6240,0,4,3.2,1.024,5
811,939,6240,0,4,11.88,5.7024,4
1493,939,6240,0,4,11.88,3.564,3
1004,939,6240,0,4,11.48,3.7884,4
1121,939,3909,0,4,15.48,5.8824,4
977,939,3909,0,4,2.28,0.912,3
960,939,5124,0,4,8.6,3.87,4
1044,939,5124,0,4,3.81,1.6764,3
794,939,5124,0,4,2.4,1.176,2
1543,939,5124,0,4,7.44,2.7528,3
854,939,5124,0,4,4.8,2.4,3
218,939,5124,0,4,13.76,6.7424,4
155,939,5124,0,4,7.62,2.667,2
768,939,4150,0,4,5.52,2.6496,2
1278,939,4150,0,4,5.64,1.7484,2
1307,939,4150,0,4,5.28,2.112,4
521,966,3174,0,4,14.52,5.9532,4
84,966,3174,0,4,11.24,4.2712,4
566,966,3174,0,4,8.9,3.56,5
677,966,3174,0,4,11.84,5.8016,4
760,966,3174,0,4,3.74,1.4586,2
510,966,3174,0,4,1.83,0.7503,3
1259,966,3174,0,4,6.42,2.7606,3
1536,966,1056,0,4,2.66,0.9044,2
154,966,1056,0,4,5.88,1.9404,3
38,966,1056,0,4,3.93,1.3362,3
387,966,1056,0,4,9.64,4.5308,4
483,966,1056,0,4,7.76,3.0264,4
697,966,6863,0,4,5.32,2.3408,4
674,966,6863,0,4,6.36,1.9716,2
191,966,7328,0,4,8.61,4.1328,3
1046,966,7328,0,4,4.98,1.992,3
1183,966,7328,0,4,6.16,2.0328,4
42,966,7328,0,4,11.28,3.6096,4
351,966,7328,0,4,8.28,3.0636,3
980,966,7328,0,4,3.44,1.5136,2
231,966,9901,0,4,7.95,2.862,3
514,966,9901,0,4,5.43,2.6607,3
1223,966,9901,0,4,1.18,0.4012,2
1067,966,9901,0,4,8.7,3.654,5
189,966,8498,0,4,6.9,2.76,2
299,966,8498,0,4,3.36,1.2432,2
382,966,8498,0,4,4.86,2.187,3
132,966,8498,0,4,5.76,2.016,3
881,966,8498,0,4,5.43,1.629,3
1337,966,8498,0,4,1.14,0.3648,2
1114,966,8498,0,4,10.26,3.591,3
804,966,4947,0,4,6.63,2.0553,3
1154,966,4947,0,4,5.1,1.938,3
105,966,4947,0,4,18.6,6.882,5
548,966,4947,0,4,5.8,2.146,2
777,966,4947,0,4,7.44,3.1992,2
779,966,2646,0,4,5.43,1.9005,3
475,966,2646,0,4,7.83,2.6622,3
392,966,6863,0,4,2.6,1.118,2
808,966,6863,0,4,4.17,2.085,3
1118,966,6863,0,4,5.86,2.4612,2
602,966,6863,0,4,4.28,1.7976,2
1012,966,5654,0,4,8.28,2.8152,3
1334,966,5654,0,4,5.52,2.5392,3
1511,966,5654,0,4,2.4,1.056,2
1394,966,5654,0,4,10.12,4.4528,4
186,966,5654,0,4,4.46,1.338,2
695,966,5654,0,4,10.56,4.4352,3
725,966,5654,0,4,5.96,2.4436,4
1367,966,5654,0,4,14.28,5.8548,4
205,966,5099,0,4,5.42,2.439,2
621,966,5099,0,4,5.56,1.8904,4
931,966,5099,0,4,5.7,1.71,3
355,966,5124,0,4,2.43,1.0935,3
172,966,5124,0,4,13.28,4.1168,4
721,966,5124,0,4,9.04,4.4296,4
971,966,2015,0,4,8.55,2.6505,3
528,966,9766,0,4,2.88,0.9504,3
798,966,9766,0,4,8.13,3.3333,3
815,966,9766,0,4,2.76,0.828,3
765,966,9766,0,4,3.84,1.7664,2
914,966,9766,0,4,7.38,3.5424,3
465,966,9766,0,4,8.85,2.7435,3
92,966,6151,0,4,2.49,0.9462,3
935,966,6151,0,4,8.4,3.36,3
346,966,8691,0,4,6.36,3.0528,3
1001,966,8691,0,4,7.56,2.268,3
179,966,8691,0,4,8.25,2.7225,3
1500,966,8691,0,4,7.23,3.4704,3
1384,966,8691,0,4,10.28,3.9064,4
175,966,8691,0,4,11.55,4.62,3
1371,966,5099,0,4,7.41,3.3345,3
1454,966,5099,0,4,6.78,2.9832,2
1205,966,5099,0,4,5.2,2.548,2
396,966,5099,0,4,9.72,3.4992,3
851,966,5099,0,4,7.53,2.5602,3
629,966,5099,0,4,2.2,0.748,4
152,966,5099,0,4,5.78,2.023,2
765,966,4003,0,4,5.76,2.7648,3
1275,966,4003,0,4,3.51,1.0881,3
160,966,4003,0,4,8.52,3.408,4
23,966,1056,0,4,5.25,2.52,3
906,965,7969,0,4,2.52,1.134,4
956,965,5927,0,4,3.6,1.512,3
979,965,9971,0,4,7.56,3.78,2
1395,965,9971,0,4,8.85,3.9825,3
147,965,9971,0,4,2.56,1.0752,4
1189,965,9971,0,4,2.28,0.7068,3
1179,965,9971,0,4,5.26,2.104,2
796,965,9971,0,4,3.96,1.4256,3
800,965,9971,0,4,13.04,4.1728,4
263,965,4571,0,4,11.4,3.648,3
1538,965,286,0,4,13.6,6.256,4
1059,965,4807,0,4,6.84,2.5308,3
1542,965,4807,0,4,1.9,0.741,2
94,965,4807,0,4,1.86,0.7998,3
177,965,4807,0,4,6.64,2.1248,4
1486,965,4807,0,4,5.34,2.5632,3
677,965,4807,0,4,5.92,2.96,2
1546,965,4807,0,4,1.83,0.6039,3
910,965,4807,0,4,7.36,3.4592,4
986,965,9766,0,4,10.5,4.83,3
1030,965,9766,0,4,10.56,4.8576,4
1313,965,9766,0,4,7.84,2.9792,2
271,965,4202,0,4,7.11,2.7018,3
61,965,4202,0,4,2.22,0.7104,3
277,965,4202,0,4,7.23,2.6751,3
1186,965,4202,0,4,3.36,1.4448,2
801,965,8846,0,4,10.6,4.134,4
418,965,8846,0,4,6.32,2.212,2
8,965,8846,0,4,5.18,1.9166,2
152,965,7746,0,4,8.67,3.9015,3
807,965,7746,0,4,2.82,1.3536,2
1543,965,7746,0,4,9.92,3.0752,4
1306,965,7746,0,4,9.88,4.446,4
1190,965,7746,0,4,5.2,1.872,4
1539,965,7746,0,4,10.74,4.0812,3
516,965,9820,0,4,7.4,3.034,4
599,965,9820,0,4,6.96,2.3664,3
349,965,9820,0,4,7.02,2.3166,3
1398,965,4437,0,4,9.45,3.1185,3
655,965,4437,0,4,6.93,2.5641,3
911,965,4437,0,4,7.88,3.6248,4
1288,965,4437,0,4,5.52,2.2632,4
572,965,4437,0,4,10.04,3.7148,4
1161,965,4437,0,4,14.36,5.744,4
539,965,4437,0,4,14.96,7.3304,4
725,965,5712,0,4,5.96,2.2052,4
675,965,5712,0,4,10.77,4.308,3
825,965,5712,0,4,8.49,4.1601,3
376,965,5712,0,4,6.81,3.0645,3
1025,965,5927,0,4,4.35,2.1315,3
1335,965,5927,0,4,7.23,3.1812,3
819,965,5927,0,4,11.08,4.5428,4
808,965,5927,0,4,4.17,1.7931,3
90,965,2175,0,4,2.31,0.8778,3
267,965,2175,0,4,4.98,2.49,6
150,965,2175,0,4,10.35,4.968,3
500,965,2175,0,4,13.3,6.384,5
1009,965,2175,0,4,11.88,4.0392,4
1039,965,2175,0,4,4.05,1.863,5
123,965,2175,0,4,15.36,6.912,4
1492,965,4150,0,4,4.56,2.052,3
1409,965,510,0,4,1.59,0.6678,3
1399,965,510,0,4,7.12,2.9192,4
1016,965,510,0,4,3.51,1.6497,3
67,965,7969,0,4,3.72,1.4136,2
750,965,7969,0,4,7.8,2.964,4
1335,965,4956,0,4,9.64,2.9884,4
1179,965,4956,0,4,5.26,1.8936,2
503,965,4956,0,4,7.44,3.1248,4
973,965,4956,0,4,5.36,1.8224,4
1535,965,4956,0,4,8.76,4.1172,3
580,965,4956,0,4,7.23,2.3136,3
1303,968,2646,0,4,2.04,0.7752,3
161,968,2646,0,4,6.08,2.6752,4
471,968,2646,0,4,2.49,1.245,3
1100,968,2646,0,4,1.44,0.6048,2
1503,968,2646,0,4,8.82,3.1752,3
1120,968,2646,0,4,5.13,2.052,3
1440,968,3584,0,4,8.43,3.7092,3
1284,968,3584,0,4,4.86,1.7496,2
608,968,3584,0,4,2.04,0.9996,3
664,968,3584,0,4,6.96,3.3408,4
502,968,2646,0,4,9.51,3.1383,3
252,968,2646,0,4,8.13,2.7642,3
1001,968,2646,0,4,5.04,1.8648,2
558,968,8564,0,4,2.4,0.864,3
814,968,8564,0,4,5.19,1.7646,3
1190,968,8564,0,4,2.6,0.858,2
475,968,8564,0,4,10.44,3.4452,4
1064,968,8564,0,4,1.62,0.7128,3
442,968,8564,0,4,6.72,2.0832,3
1163,968,8564,0,4,2.46,1.23,3
1360,968,9398,0,4,9.68,4.7432,4
1509,968,9398,0,4,11.92,4.5296,4
1060,968,9398,0,4,8.61,2.9274,3
1264,968,9398,0,4,7.05,2.538,3
1480,968,9398,0,4,7.2,3.168,5
417,968,9398,0,4,8.16,2.7744,3
1220,968,9398,0,4,5.85,2.8665,3
1054,968,9820,0,4,2.96,1.1544,2
871,968,9820,0,4,7.62,2.667,3
1421,968,9820,0,4,11.36,3.5216,4
1331,968,9820,0,4,8.22,3.288,3
455,968,9820,0,4,3.36,1.6464,2
1524,968,9820,0,4,3.78,1.701,3
522,968,6240,0,4,6.52,2.5428,4
1325,968,6240,0,4,4.29,1.6731,3
888,968,6240,0,4,1.76,0.7216,2
1371,968,6240,0,4,7.41,3.2604,3
1481,968,6240,0,4,7.72,2.5476,4
6,968,6240,0,4,4.6,2.254,4
1159,968,4932,0,4,11.34,4.7628,3
976,968,4932,0,4,2.34,0.936,2
1525,968,4932,0,4,11.79,4.5981,3
1436,968,4932,0,4,1.84,0.644,2
560,968,4932,0,4,4.8,2.256,4
1215,968,4932,0,4,5.84,2.336,4
393,968,4932,0,4,2.24,0.8736,2
1377,968,8069,0,4,8.49,3.9054,3
1128,968,8069,0,4,7.83,3.7584,3
319,968,8069,0,4,4.8,1.776,3
774,968,8069,0,4,9.8,4.606,4
552,968,8069,0,4,1.65,0.7095,3
75,968,8069,0,4,2.04,0.6324,3
1090,968,8069,0,4,6.45,2.2575,3
1101,968,2015,0,4,10.48,3.668,4
1544,968,2015,0,4,4.38,1.752,3
628,968,2015,0,4,2.8,0.952,2
258,968,2015,0,4,3.44,1.548,2
925,968,9149,0,4,2.28,0.7752,3
909,968,3186,0,4,4.65,1.488,3
1364,968,3186,0,4,3.2,1.216,2
443,968,4174,0,4,5.32,2.0748,4
971,968,7593,0,4,8.55,2.9925,3
349,968,7593,0,4,4.68,1.9656,2
1071,968,7593,0,4,7.92,3.2472,3
576,968,7969,0,4,2.1,0.672,3
805,968,7969,0,4,8.64,3.3696,3
1175,968,8405,0,4,5.19,1.7646,3
565,968,8405,0,4,1.8,0.612,2
422,968,8405,0,4,11.01,5.0646,3
439,968,8405,0,4,10.5,4.095,3
389,968,8405,0,4,7.16,2.7208,4
538,968,8405,0,4,1.86,0.8184,2
89,968,8405,0,4,4.77,1.431,3
293,968,8405,0,4,3.2,1.376,2
386,968,4571,0,4,11.15,5.352,5
935,968,4571,0,4,5.6,2.688,2
846,968,4571,0,4,5.13,1.7442,3
1528,968,4571,0,4,7.32,3.3672,3
207,968,2446,0,4,4.96,1.9344,4
1155,968,2446,0,4,3.76,1.5416,2
1012,968,2446,0,4,11.04,4.8576,4
210,968,1056,0,4,3.08,1.1704,2
1131,968,1056,0,4,4.8,1.488,2
655,968,1056,0,4,6.93,3.3957,3
526,968,1056,0,4,6.75,3.3075,3
183,968,1056,0,4,7.23,2.5305,3
950,960,3909,0,4,10.41,5.1009,3
74,960,3909,0,4,4.71,2.3079,3
730,960,3909,0,4,5.16,2.1156,3
1466,960,3909,0,4,7.2,2.52,4
85,960,3909,0,4,2.72,1.088,2
1526,960,3909,0,4,3.3,1.518,2
504,960,497,0,4,3.68,1.656,2
954,960,838,0,4,3.48,1.1832,2
411,960,838,0,4,1.53,0.7497,3
481,960,838,0,4,5.7,1.938,2
1097,960,838,0,4,6.45,2.58,3
394,960,838,0,4,12.52,4.0064,4
531,960,838,0,4,1.8,0.828,3
947,960,838,0,4,1.95,0.6045,3
668,960,8364,0,4,15.72,7.2312,4
512,960,8364,0,4,10.96,4.2744,4
1394,960,8364,0,4,7.59,2.8842,3
1450,960,8364,0,4,13.85,5.9555,5
868,960,8364,0,4,7.16,3.58,2
1471,960,8364,0,4,6.2,2.666,4
75,960,8364,0,4,3.4,1.428,5
318,960,8364,0,4,9.88,4.6436,4
1261,960,497,0,4,1.8,0.594,3
291,960,497,0,4,6.66,2.3976,3
1227,960,497,0,4,8.43,3.7092,3
313,960,7110,0,4,8.55,3.5055,3
756,960,7110,0,4,8.04,3.216,3
985,960,7110,0,4,1.44,0.5616,2
1029,960,7110,0,4,3.36,1.512,2
1312,960,7110,0,4,4.59,1.7442,3
463,960,7110,0,4,3.75,1.35,3
307,960,7110,0,4,5.92,2.1312,4
503,960,7328,0,4,3.72,1.674,2
919,960,7328,0,4,4.62,1.4322,3
1228,960,7328,0,4,4.38,1.9272,2
713,960,7328,0,4,6.92,3.0448,2
1219,960,7121,0,4,4.72,1.9824,2
1542,960,7121,0,4,1.9,0.646,2
1365,960,7128,0,4,1.06,0.371,2
277,960,7128,0,4,9.64,4.338,4
1253,960,7128,0,4,5.13,2.1033,3
583,960,1812,0,4,4.83,2.3184,3
1066,960,1812,0,4,8.67,3.8148,3
1176,960,1812,0,4,5.13,2.4111,3
1259,960,1812,0,4,6.42,2.247,3
1009,960,1812,0,4,8.91,4.0095,3
200,960,1812,0,4,7.95,3.7365,3
148,960,8405,0,4,15.8,7.9,4
58,960,8405,0,4,6.93,3.1878,3
740,960,8405,0,4,5.91,2.8368,3
1396,960,8405,0,4,10.6,3.922,4
574,960,8405,0,4,5.34,1.7088,2
751,960,8405,0,4,8.76,4.2924,4
1173,960,5294,0,4,6.93,2.079,3
98,960,5294,0,4,5.49,1.7568,3
208,960,5294,0,4,9.88,3.3592,4
291,960,5294,0,4,6.66,2.8638,3
41,960,5294,0,4,2.67,0.8811,3
790,960,5294,0,4,2.31,1.1319,3
641,960,2446,0,4,11.94,5.2536,3
1063,960,5654,0,4,9.54,2.9574,3
112,960,5654,0,4,3.39,1.4916,3
555,960,5654,0,4,14.4,5.328,5
1197,960,5654,0,4,12.56,5.2752,4
488,960,767,0,4,5.18,2.072,2
1397,960,767,0,4,4.29,1.4586,3
594,960,510,0,4,1.74,0.5394,3
665,960,510,0,4,6.28,1.884,4
1280,960,510,0,4,5.48,2.74,4
577,960,510,0,4,7.86,3.2226,3
715,960,510,0,4,4.65,2.232,3
1131,960,510,0,4,9.6,4.512,4
1047,960,838,0,4,9.69,4.845,3
1276,960,838,0,4,4.29,1.9734,3
1320,960,838,0,4,5.32,1.7556,2
45,960,838,0,4,1.59,0.4929,3
41,960,2551,0,4,1.78,0.7654,2
18,960,2551,0,4,5.34,2.0826,2
501,960,2551,0,4,2.9,1.189,2
197,960,2551,0,4,8.73,4.2777,3
281,960,2551,0,4,10.52,4.1028,4
1356,960,8497,0,4,3.2,1.216,2
432,960,8497,0,4,9.4,4.418,4
794,960,8497,0,4,2.4,0.888,2
438,960,8497,0,4,7.72,3.0108,4
1253,956,9766,0,4,3.42,1.2996,2
670,956,9766,0,4,3.58,1.1098,2
860,956,9766,0,4,7.02,3.51,3
1436,956,9766,0,4,1.84,0.644,2
121,956,9766,0,4,8.94,3.7548,3
1076,956,5294,0,4,9.72,3.7908,3
787,956,5294,0,4,4.47,2.1456,3
510,956,5294,0,4,1.22,0.4636,2
1093,956,1726,0,4,8.43,3.5406,3
737,956,1726,0,4,2.56,1.0752,2
1278,956,5672,0,4,8.46,2.6226,3
163,956,5672,0,4,9.52,3.808,4
806,956,5672,0,4,5.2,1.82,2
850,956,5672,0,4,3.99,1.2369,3
1133,956,5672,0,4,6.16,2.0944,4
1428,956,5672,0,4,7.72,3.3196,2
746,956,9525,0,4,11.94,4.4178,3
203,956,9525,0,4,1.89,0.8694,3
273,956,9525,0,4,8.72,3.1392,4
889,956,9525,0,4,4.83,1.5456,3
186,956,9525,0,4,6.69,2.676,3
323,956,9525,0,4,14,6.02,4
310,956,7110,0,4,2.28,1.0488,3
